
Standard & Poors 500 Index,Last: 4115.9902,Change:  6.8802
"Date: April 11, 2023 at 3:57 PM EDT",Bid: 4115.48,Ask: 4116.48,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Sep 15 2023,SPX230915C03930000,263.2,0,359.5,360.5,0,0.2083,0.6988,0.0006,10,3930.00,SPX230915P03930000,113.43,-8.27,114.9,115.5,25,0.2083,-0.3024,0.0006,300
Fri Sep 15 2023,SPX230915C03940000,367.52,0,352.1,353.1,0,0.2071,0.693,0.0006,4,3940.00,SPX230915P03940000,119.13,-5.02,117.3,117.9,5,0.2072,-0.3082,0.0006,88
Fri Sep 15 2023,SPX230915C03950000,337.21,0,344.8,345.7,0,0.2059,0.6871,0.0006,7314,3950.00,SPX230915P03950000,118.28,-8.32,119.7,120.3,12,0.206,-0.314,0.0006,10257
Fri Sep 15 2023,SPX230915C03960000,340.87,9.87,337.4,338.4,2,0.2048,0.6812,0.0006,2,3960.00,SPX230915P03960000,125.68,0,122.2,122.8,0,0.2049,-0.32,0.0006,8
Fri Sep 15 2023,SPX230915C03970000,329.5,0,330.2,331.1,0,0.2036,0.6751,0.0007,4,3970.00,SPX230915P03970000,137.85,0,124.7,125.3,0,0.2037,-0.3261,0.0007,11
Fri Sep 15 2023,SPX230915C03975000,333.7,0,326.5,327.5,0,0.203,0.672,0.0007,3959,3975.00,SPX230915P03975000,128.9,-4.15,125.9,126.6,1,0.2031,-0.3292,0.0007,4558
Fri Sep 15 2023,SPX230915C03980000,317.2,0,322.9,323.9,0,0.2024,0.6689,0.0007,547,3980.00,SPX230915P03980000,155.77,0,127.2,127.8,0,0.2024,-0.3322,0.0007,7
Fri Sep 15 2023,SPX230915C03990000,298.29,0,315.7,316.7,0,0.2012,0.6627,0.0007,1,3990.00,SPX230915P03990000,141.86,0,129.8,130.4,0,0.2013,-0.3385,0.0007,28
Fri Sep 15 2023,SPX230915C04000000,308.85,6.4,308.6,309.6,11,0.2001,0.6563,0.0007,25979,4000.00,SPX230915P04000000,130.53,-9.22,132.5,133.1,324,0.2001,-0.3449,0.0007,32286
Fri Sep 15 2023,SPX230915C04010000,0,0,301.5,302.5,0,0.1989,0.6498,0.0007,0,4010.00,SPX230915P04010000,138.5,-4.05,135.2,135.8,1,0.1989,-0.3513,0.0007,128
Fri Sep 15 2023,SPX230915C04020000,293.54,5.04,294.5,295.5,1,0.1977,0.6433,0.0007,0,4020.00,SPX230915P04020000,175.13,0,137.9,138.6,0,0.1977,-0.3579,0.0007,31
Fri Sep 15 2023,SPX230915C04025000,291.2,6.2,291,292,11,0.1971,0.64,0.0007,1768,4025.00,SPX230915P04025000,140.12,-6.63,139.3,140,2,0.1971,-0.3612,0.0007,2008
Fri Sep 15 2023,SPX230915C04030000,249.6,0,287.5,288.5,0,0.1965,0.6366,0.0007,151,4030.00,SPX230915P04030000,144.1,-4.15,140.7,141.4,1,0.1965,-0.3646,0.0007,202
Fri Sep 15 2023,SPX230915C04040000,278.08,3.38,280.6,281.5,2,0.1952,0.6299,0.0007,51,4040.00,SPX230915P04040000,150.3,0,143.6,144.2,0,0.1953,-0.3713,0.0007,89
Fri Sep 15 2023,SPX230915C04050000,277.81,9.91,273.7,274.7,272,0.1941,0.623,0.0007,4367,4050.00,SPX230915P04050000,145.59,-8.56,146.5,147.2,287,0.1941,-0.3782,0.0007,6286
Fri Sep 15 2023,SPX230915C04060000,255.43,0,266.9,267.8,0,0.1929,0.6161,0.0007,114,4060.00,SPX230915P04060000,150.27,-6.98,149.5,150.1,1,0.1929,-0.3851,0.0007,137
Fri Sep 15 2023,SPX230915C04070000,241.06,0,260.2,261.1,0,0.1916,0.609,0.0008,234,4070.00,SPX230915P04070000,158.17,0,152.5,153.2,0,0.1917,-0.3922,0.0008,50
Fri Sep 15 2023,SPX230915C04075000,245,0,256.8,257.8,0,0.191,0.6054,0.0008,2447,4075.00,SPX230915P04075000,152.75,-9.1,154,154.7,1,0.191,-0.3958,0.0008,880
Fri Sep 15 2023,SPX230915C04080000,258.26,10.36,253.5,254.4,9,0.1904,0.6018,0.0008,52,4080.00,SPX230915P04080000,174.72,0,155.6,156.2,0,0.1904,-0.3993,0.0008,34
Fri Sep 15 2023,SPX230915C04090000,242.95,1.55,246.8,247.8,14,0.1892,0.5946,0.0008,14,4090.00,SPX230915P04090000,163.92,0,158.7,159.4,0,0.1892,-0.4066,0.0008,17
Fri Sep 15 2023,SPX230915C04100000,243.28,8.33,240.3,241.2,372,0.188,0.5872,0.0008,15151,4100.00,SPX230915P04100000,160.84,-9.16,162,162.7,470,0.188,-0.414,0.0008,15189
Fri Sep 15 2023,SPX230915C04110000,237.3,8.85,233.8,234.7,2,0.1867,0.5797,0.0008,26,4110.00,SPX230915P04110000,164.5,-8.85,165.2,165.9,1,0.1868,-0.4214,0.0008,60
Fri Sep 15 2023,SPX230915C04120000,225.46,3.31,227.3,228.2,1,0.1855,0.5722,0.0008,97,4120.00,SPX230915P04120000,191.49,0,168.6,169.2,0,0.1856,-0.429,0.0008,124
Fri Sep 15 2023,SPX230915C04125000,217.02,0,224.1,225,0,0.1849,0.5683,0.0008,2865,4125.00,SPX230915P04125000,174.3,0,170.3,170.9,0,0.185,-0.4328,0.0008,1671
Fri Sep 15 2023,SPX230915C04130000,206.16,0,220.9,221.9,0,0.1843,0.5645,0.0008,202,4130.00,SPX230915P04130000,192.3,0,172,172.7,0,0.1844,-0.4367,0.0008,223
Fri Sep 15 2023,SPX230915C04140000,213.9,0,214.6,215.6,0,0.1831,0.5567,0.0008,69,4140.00,SPX230915P04140000,203.3,0,175.5,176.2,0,0.1831,-0.4445,0.0008,133
Fri Sep 15 2023,SPX230915C04150000,212.56,9.11,208.4,209.3,875,0.1819,0.5488,0.0008,10077,4150.00,SPX230915P04150000,176.94,-10.56,179,179.7,1751,0.1819,-0.4524,0.0008,8388
Fri Sep 15 2023,SPX230915C04160000,209.5,0,202.4,203.1,0,0.1806,0.5408,0.0008,28,4160.00,SPX230915P04160000,199.8,0,182.6,183.3,0,0.1806,-0.4604,0.0008,56
Fri Sep 15 2023,SPX230915C04170000,195.19,0,196.3,197,0,0.1794,0.5327,0.0008,22,4170.00,SPX230915P04170000,197.3,0,186.3,187,0,0.1794,-0.4685,0.0008,177
Fri Sep 15 2023,SPX230915C04175000,193.6,0,193.3,194,0,0.1788,0.5286,0.0008,2695,4175.00,SPX230915P04175000,209.46,0,188.2,188.9,0,0.1788,-0.4726,0.0008,797
Fri Sep 15 2023,SPX230915C04180000,191.4,0,190.3,191,0,0.1782,0.5245,0.0008,5,4180.00,SPX230915P04180000,187.7,-11.2,190.1,190.8,10,0.1782,-0.4767,0.0008,93
Fri Sep 15 2023,SPX230915C04190000,185.25,5.55,184.4,185.1,2,0.1771,0.5162,0.0008,19,4190.00,SPX230915P04190000,207.6,0,193.9,194.8,0,0.1771,-0.485,0.0008,90
Fri Sep 15 2023,SPX230915C04200000,182.13,8.13,178.5,179.2,796,0.1758,0.5078,0.0008,15997,4200.00,SPX230915P04200000,195.67,-11.28,197.9,198.7,554,0.1758,-0.4934,0.0008,4924
Fri Sep 15 2023,SPX230915C04210000,173.65,5.3,172.8,173.5,2,0.1746,0.4993,0.0008,13,4210.00,SPX230915P04210000,0,0,201.9,202.8,0,0.1747,-0.5019,0.0008,0
Fri Sep 15 2023,SPX230915C04220000,153.94,0,167.1,167.8,0,0.1734,0.4907,0.0009,59,4220.00,SPX230915P04220000,210.9,0,206,206.9,0,0.1734,-0.5105,0.0009,103
Fri Sep 15 2023,SPX230915C04225000,167.73,7.73,164.3,165,2,0.1728,0.4863,0.0009,1262,4225.00,SPX230915P04225000,218.04,0,208.1,209,0,0.1729,-0.5149,0.0009,322
Fri Sep 15 2023,SPX230915C04230000,151.4,0,161.5,162.2,0,0.1722,0.482,0.0009,1,4230.00,SPX230915P04230000,0,0,210.2,211.1,0,0.1723,-0.5192,0.0009,0
Fri Sep 15 2023,SPX230915C04240000,153.3,0,156,156.7,0,0.171,0.4732,0.0009,70,4240.00,SPX230915P04240000,0,0,214.5,215.4,0,0.1711,-0.528,0.0009,0
Fri Sep 15 2023,SPX230915C04250000,140.01,0,150.7,151.3,0,0.1698,0.4643,0.0009,5980,4250.00,SPX230915P04250000,223.15,0,218.9,219.8,0,0.1699,-0.5369,0.0009,1837
Fri Sep 15 2023,SPX230915C04260000,145,0,145.3,146,0,0.1686,0.4553,0.0009,127,4260.00,SPX230915P04260000,0,0,223.3,224.3,0,0.1687,-0.5459,0.0009,0
Fri Sep 15 2023,SPX230915C04270000,87.98,0,140.1,140.8,0,0.1675,0.4462,0.0009,1,4270.00,SPX230915P04270000,312.1,0,227.9,228.8,0,0.1675,-0.5549,0.0009,10
Fri Sep 15 2023,SPX230915C04275000,129.1,0,137.5,138.2,0,0.1669,0.4417,0.0009,1852,4275.00,SPX230915P04275000,242.3,0,230.2,231.1,0,0.1669,-0.5595,0.0009,153
Fri Sep 15 2023,SPX230915C04280000,132.53,0,135,135.7,0,0.1664,0.4371,0.0009,9,4280.00,SPX230915P04280000,248.98,0,232.6,233.5,0,0.1664,-0.5641,0.0009,1
Fri Sep 15 2023,SPX230915C04290000,128.02,0,130,130.7,0,0.1652,0.4279,0.0009,51,4290.00,SPX230915P04290000,0,0,237.3,238.3,0,0.1652,-0.5732,0.0009,0
Fri Sep 15 2023,SPX230915C04300000,126.5,4.9,125.1,125.7,558,0.164,0.4187,0.0009,30955,4300.00,SPX230915P04300000,246.56,-5.79,242.2,243.1,12,0.1641,-0.5825,0.0009,2068
Fri Sep 15 2023,SPX230915C04310000,128.93,0,120.2,120.9,0,0.1629,0.4094,0.0009,1,4310.00,SPX230915P04310000,0,0,247.2,248.1,0,0.1629,-0.5918,0.0009,0
Fri Sep 15 2023,SPX230915C04320000,114.7,0,115.5,116.2,0,0.1618,0.4,0.0009,26,4320.00,SPX230915P04320000,0,0,252.2,253.2,0,0.1618,-0.6012,0.0009,0
Fri Sep 15 2023,SPX230915C04325000,110.64,0.69,113.2,113.9,2,0.1612,0.3953,0.0009,2284,4325.00,SPX230915P04325000,353.91,0,254.8,255.7,0,0.1612,-0.6059,0.0009,49
Fri Sep 15 2023,SPX230915C04330000,108.51,0,110.9,111.6,0,0.1607,0.3906,0.0009,53,4330.00,SPX230915P04330000,0,0,257.4,258.3,0,0.1607,-0.6106,0.0009,0
Fri Sep 15 2023,SPX230915C04340000,98.69,0,106.4,107.1,0,0.1596,0.3811,0.0009,21,4340.00,SPX230915P04340000,0,0,262.7,263.6,0,0.1596,-0.62,0.0009,0
Fri Sep 15 2023,SPX230915C04350000,100.8,1.7,102,102.6,10,0.1584,0.3717,0.0009,7238,4350.00,SPX230915P04350000,281.52,0,268,269,0,0.1585,-0.6295,0.0009,273
Fri Sep 15 2023,SPX230915C04360000,0,0,97.7,98.3,0,0.1574,0.3622,0.0009,0,4360.00,SPX230915P04360000,0,0,273.5,274.5,0,0.1574,-0.639,0.0009,0
Fri Sep 15 2023,SPX230915C04370000,0,0,93.5,94.2,0,0.1563,0.3528,0.0009,0,4370.00,SPX230915P04370000,0,0,279.1,280.1,0,0.1564,-0.6484,0.0009,0
Fri Sep 15 2023,SPX230915C04375000,92.09,3.34,91.5,92.1,2,0.1558,0.348,0.0009,1208,4375.00,SPX230915P04375000,290.03,0,282,283,0,0.1558,-0.6532,0.0009,44
Fri Sep 15 2023,SPX230915C04380000,88.2,0,89.4,90.1,0,0.1553,0.3433,0.0009,18,4380.00,SPX230915P04380000,0,0,284.8,285.8,0,0.1553,-0.6579,0.0009,0
Fri Sep 15 2023,SPX230915C04390000,82.67,-0.23,85.5,86.1,5,0.1542,0.3339,0.0009,25,4390.00,SPX230915P04390000,0,0,290.7,291.7,0,0.1542,-0.6673,0.0009,0
Fri Sep 15 2023,SPX230915C04400000,83.31,4.16,81.7,82.3,174,0.1532,0.3245,0.0009,18874,4400.00,SPX230915P04400000,312.7,0,296.6,297.6,0,0.1533,-0.6767,0.0009,756
Fri Sep 15 2023,SPX230915C04410000,77.14,1.59,77.9,78.5,2,0.1522,0.3151,0.0009,2,4410.00,SPX230915P04410000,0,0,302.7,303.7,0,0.1522,-0.6861,0.0009,0
Fri Sep 15 2023,SPX230915C04420000,72.84,0,74.3,74.9,0,0.1513,0.3058,0.0009,41,4420.00,SPX230915P04420000,0,0,308.8,309.8,0,0.1513,-0.6954,0.0009,0
Fri Sep 15 2023,SPX230915C04425000,73.1,2.8,72.6,73.2,5,0.1508,0.3012,0.0009,1510,4425.00,SPX230915P04425000,326.12,0,312,313,0,0.1509,-0.7,0.0009,42
Fri Sep 15 2023,SPX230915C04430000,72.82,4.17,70.9,71.4,25,0.1503,0.2966,0.0009,0,4430.00,SPX230915P04430000,0,0,315.1,316.1,0,0.1503,-0.7046,0.0009,0
Fri Sep 15 2023,SPX230915C04450000,64.82,2.62,64.2,64.8,12,0.1484,0.2783,0.0008,5845,4450.00,SPX230915P04450000,332.23,-7.57,328.1,329,4,0.1485,-0.7229,0.0008,324
Fri Sep 15 2023,SPX230915C04475000,57.89,3.09,56.6,57.2,1,0.1463,0.256,0.0008,4488,4475.00,SPX230915P04475000,412.64,0,344.9,345.9,0,0.1464,-0.7452,0.0008,21
Fri Sep 15 2023,SPX230915C04500000,50.35,2.3,49.7,50.3,9,0.1444,0.2345,0.0008,16954,4500.00,SPX230915P04500000,385.55,0,360.9,364.8,0,0.1442,-0.7667,0.0008,431
Fri Sep 15 2023,SPX230915C04525000,45.3,0,43.4,44,0,0.1424,0.2137,0.0008,2492,4525.00,SPX230915P04525000,475.65,0,379,383,0,0.1423,-0.7874,0.0008,113
Fri Sep 15 2023,SPX230915C04550000,38.4,1.9,37.8,38.3,12,0.1406,0.1939,0.0007,5152,4550.00,SPX230915P04550000,426.25,0,397.8,401.9,0,0.1406,-0.8072,0.0007,223
Fri Sep 15 2023,SPX230915C04575000,31.9,0.2,32.8,33.3,4,0.1391,0.1752,0.0007,4270,4575.00,SPX230915P04575000,0,0,417.2,421.4,0,0.139,-0.826,0.0007,6
Fri Sep 15 2023,SPX230915C04600000,28.75,1.35,28.4,28.9,34,0.1377,0.1576,0.0006,11528,4600.00,SPX230915P04600000,447.6,0,437.1,441.5,0,0.1375,-0.8436,0.0006,1253
Fri Sep 15 2023,SPX230915C04625000,25.04,1.34,24.6,25,1,0.1365,0.1412,0.0006,1232,4625.00,SPX230915P04625000,0,0,457.7,462.1,0,0.1362,-0.86,0.0006,11
Fri Sep 15 2023,SPX230915C04650000,18.2,0,21.2,21.6,0,0.1354,0.126,0.0006,2815,4650.00,SPX230915P04650000,564.61,0,478.7,483.3,0,0.1352,-0.8752,0.0006,59
Fri Sep 15 2023,SPX230915C04675000,18.3,0.7,18.3,18.7,2,0.1346,0.1121,0.0005,675,4675.00,SPX230915P04675000,0,0,500.2,504.8,0,0.1342,-0.8891,0.0005,23
Fri Sep 15 2023,SPX230915C04700000,15.17,-0.03,15.8,16.1,4,0.1338,0.0995,0.0005,12399,4700.00,SPX230915P04700000,506.81,0,522.1,526.8,0,0.1335,-0.9017,0.0005,33
Fri Sep 15 2023,SPX230915C04725000,12.66,-0.39,13.6,13.9,1,0.1332,0.0881,0.0004,955,4725.00,SPX230915P04725000,0,0,544.3,549.1,0,0.1328,-0.913,0.0004,9
Fri Sep 15 2023,SPX230915C04750000,12.23,0.98,11.8,12,95,0.1327,0.078,0.0004,2820,4750.00,SPX230915P04750000,0,0,566.9,571.8,0,0.1325,-0.9232,0.0004,19
Fri Sep 15 2023,SPX230915C04775000,9.69,-0.06,10.1,10.4,2,0.1324,0.069,0.0004,1469,4775.00,SPX230915P04775000,0,0,589.8,594.7,0,0.1323,-0.9322,0.0004,23
Fri Sep 15 2023,SPX230915C04800000,8.95,0.5,8.8,9,50,0.1324,0.0611,0.0003,16186,4800.00,SPX230915P04800000,601.9,0,612.8,617.8,0,0.1321,-0.9401,0.0003,40
Fri Sep 15 2023,SPX230915C04825000,7.1,-0.15,7.6,7.8,1,0.1322,0.0541,0.0003,1728,4825.00,SPX230915P04825000,0,0,636.1,641.1,0,0.132,-0.9471,0.0003,8
Fri Sep 15 2023,SPX230915C04850000,6.2,-0.15,6.6,6.8,4,0.1324,0.048,0.0003,6481,4850.00,SPX230915P04850000,0,0,659.6,664.6,0,0.1323,-0.9532,0.0003,36
Fri Sep 15 2023,SPX230915C04875000,5.4,-0.15,5.7,6,1,0.1326,0.0427,0.0002,583,4875.00,SPX230915P04875000,0,0,683.2,688.2,0,0.1324,-0.9585,0.0002,21
Fri Sep 15 2023,SPX230915C04900000,4.9,0.05,5,5.2,1,0.1328,0.038,0.0002,5020,4900.00,SPX230915P04900000,805.38,0,706.9,712,0,0.1328,-0.9632,0.0002,34
Fri Sep 15 2023,SPX230915C04925000,4.59,0.34,4.4,4.6,150,0.1333,0.0339,0.0002,2527,4925.00,SPX230915P04925000,0,0,730.7,735.8,0,0.133,-0.9672,0.0002,14
Fri Sep 15 2023,SPX230915C04950000,3.52,0,3.8,4.1,0,0.1338,0.0303,0.0002,477,4950.00,SPX230915P04950000,0,0,754.6,759.7,0,0.1333,-0.9708,0.0002,0
Fri Sep 15 2023,SPX230915C05000000,2.85,-0.05,3,3.2,2,0.135,0.0244,0.0002,20582,5000.00,SPX230915P05000000,833.5,0,802.7,807.8,0,0.1346,-0.9768,0.0002,14443
Fri Sep 15 2023,SPX230915C05050000,3,0,2.35,2.55,0,0.1364,0.0197,0.0001,3381,5050.00,SPX230915P05050000,0,0,850.9,856.1,0,0.1357,-0.9815,0.0001,0
Fri Sep 15 2023,SPX230915C05100000,1.8,-0.025,1.85,2,2,0.1377,0.016,0.0001,6881,5100.00,SPX230915P05100000,0,0,899.4,904.5,0,0.1373,-0.9852,0.0001,0
Fri Sep 15 2023,SPX230915C05150000,1.4,0,1.45,1.65,0,0.1394,0.013,0.0001,2844,5150.00,SPX230915P05150000,0,0,947.9,953,0,0.1383,-0.9882,0.0001,0
Fri Sep 15 2023,SPX230915C05200000,1.12,0,1.15,1.3,0,0.1407,0.0106,0.0001,4671,5200.00,SPX230915P05200000,1003.8,0,996.5,1001.7,0,0.1401,-0.9906,0.0001,0
Fri Sep 15 2023,SPX230915C05300000,0.75,-0.025,0.75,0.9,8,0.1445,0.0072,0,4512,5300.00,SPX230915P05300000,1195.93,0,1093.9,1099.1,0,0.1425,-0.994,0,2
Fri Sep 15 2023,SPX230915C05400000,0.5,0,0.5,0.65,0,0.1485,0.005,0,4251,5400.00,SPX230915P05400000,1203.79,0,1191.4,1196.6,0,0.1423,-0.9961,0,1
Fri Sep 15 2023,SPX230915C05500000,0.45,0,0.35,0.5,0,0.1531,0.0036,0,5814,5500.00,SPX230915P05500000,0,0,1289.1,1294.3,0,0.1442,-0.9976,0,0
Fri Sep 15 2023,SPX230915C05600000,0.35,0,0.25,0.4,0,0.158,0.0027,0,1341,5600.00,SPX230915P05600000,0,0,1386.8,1392,0,0.1388,-0.9984,0,3
Fri Sep 15 2023,SPX230915C05800000,0.1,0,0.1,0.25,0,0.1656,0.0017,0,1143,5800.00,SPX230915P05800000,1703.95,0,1582.3,1587.5,0,0,-0.9995,0,1
Fri Sep 15 2023,SPX230915C06000000,0.05,0,0.05,0.15,0,0.1732,0.0012,0,1889,6000.00,SPX230915P06000000,1799.57,0,1777.9,1783.1,0,0,-1,0,1
Fri Sep 15 2023,SPX230915C06200000,0.05,0,0,0.15,0,0.1834,0.0009,0,691,6200.00,SPX230915P06200000,0,0,1973.5,1978.7,0,0,-1,0,4
Fri Sep 15 2023,SPX230915C06400000,0.1,0,0,0.1,0,0.1914,0.0007,0,330,6400.00,SPX230915P06400000,0,0,2169.1,2174.4,0,0,-1,0,0
Fri Sep 15 2023,SPX230915C06600000,0.08,0,0,0.1,0,0.204,0.0006,0,208,6600.00,SPX230915P06600000,2378.2,-2.3499,2364.8,2370.1,4,0,-1,0,42
Fri Sep 15 2023,SPX230915C06800000,0.1,0,0,0.1,0,0.2162,0.0005,0,174,6800.00,SPX230915P06800000,2796.99,0,2560.4,2565.7,0,0,-1,0,11
Fri Sep 15 2023,SPX230915C07000000,0.06,0,0,0.1,0,0.2279,0.0004,0,511,7000.00,SPX230915P07000000,2903.92,0,2756.1,2761.4,0,0,-1,0,207
Fri Sep 15 2023,SPX230915C07200000,0,0,0,0.1,0,0.2393,0.0003,0,609,7200.00,SPX230915P07200000,3183.17,0,2951.7,2957.1,0,0,-1,0,42
