
Standard & Poors 500 Index,Last: 4115.9902,Change:  6.8802
"Date: April 11, 2023 at 3:57 PM EDT",Bid: 4115.48,Ask: 4116.48,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Aug 18 2023,SPX230818C03920000,274.32,0,342,343.1,0,0.2085,0.7124,0.0007,20,3920.00,SPX230818P03920000,100.7,0,97.2,97.8,0,0.2085,-0.2886,0.0007,55
Fri Aug 18 2023,SPX230818C03925000,343.32,11.77,338.2,339.3,18,0.2078,0.7093,0.0007,241,3925.00,SPX230818P03925000,96.5,-8.45,98.3,98.9,17,0.2079,-0.2917,0.0007,997
Fri Aug 18 2023,SPX230818C03930000,322.45,0,334.4,335.5,0,0.2073,0.7062,0.0007,46,3930.00,SPX230818P03930000,112.17,0,99.4,100.1,0,0.2073,-0.2948,0.0007,91
Fri Aug 18 2023,SPX230818C03940000,198.61,0,326.9,328,0,0.206,0.6998,0.0007,50,3940.00,SPX230818P03940000,200.49,0,101.7,102.4,0,0.206,-0.3011,0.0007,135
Fri Aug 18 2023,SPX230818C03950000,337.05,0,319.4,320.5,0,0.2048,0.6934,0.0007,2531,3950.00,SPX230818P03950000,102.2,-8.75,104,104.7,171,0.2047,-0.3076,0.0007,2544
Fri Aug 18 2023,SPX230818C03960000,295.87,0,312,313,0,0.2035,0.6869,0.0007,21,3960.00,SPX230818P03960000,124.91,0,106.4,107.1,0,0.2035,-0.3141,0.0007,104
Fri Aug 18 2023,SPX230818C03970000,307.01,0,304.6,305.6,0,0.2022,0.6803,0.0007,25,3970.00,SPX230818P03970000,169,0,108.9,109.5,0,0.2022,-0.3208,0.0007,97
Fri Aug 18 2023,SPX230818C03975000,306.11,11.46,300.9,302,9,0.2016,0.6769,0.0007,1518,3975.00,SPX230818P03975000,108.22,-9.03,110.1,110.8,9,0.2016,-0.3241,0.0007,1298
Fri Aug 18 2023,SPX230818C03980000,275.8,0,297.3,298.3,0,0.2009,0.6735,0.0007,86,3980.00,SPX230818P03980000,142.08,0,111.3,112,0,0.2009,-0.3275,0.0007,58
Fri Aug 18 2023,SPX230818C03990000,252.17,0,290,291,0,0.1996,0.6666,0.0008,93,3990.00,SPX230818P03990000,112.32,-8.83,113.9,114.6,2,0.1997,-0.3344,0.0008,65
Fri Aug 18 2023,SPX230818C04000000,280.98,4.28,282.8,283.8,1,0.1983,0.6596,0.0008,6605,4000.00,SPX230818P04000000,114.5,-9.35,116.5,117.1,56,0.1983,-0.3414,0.0008,7841
Fri Aug 18 2023,SPX230818C04010000,254.12,0,275.6,276.6,0,0.197,0.6525,0.0008,117,4010.00,SPX230818P04010000,136.17,0,119.1,119.8,0,0.197,-0.3485,0.0008,124
Fri Aug 18 2023,SPX230818C04020000,267.19,4.59,268.5,269.5,2,0.1957,0.6452,0.0008,22,4020.00,SPX230818P04020000,135.5,0,121.8,122.5,0,0.1957,-0.3558,0.0008,104
Fri Aug 18 2023,SPX230818C04025000,260.04,0.94,264.9,266,4,0.195,0.6416,0.0008,1084,4025.00,SPX230818P04025000,133,0,123.2,123.9,0,0.1951,-0.3594,0.0008,140
Fri Aug 18 2023,SPX230818C04030000,266.21,0,261.4,262.4,0,0.1944,0.6379,0.0008,71,4030.00,SPX230818P04030000,191.72,0,124.6,125.3,0,0.1944,-0.3631,0.0008,51
Fri Aug 18 2023,SPX230818C04040000,251.88,3.23,254.4,255.4,4,0.1931,0.6304,0.0008,117,4040.00,SPX230818P04040000,129.65,-5.45,127.4,128.1,1,0.1931,-0.3706,0.0008,1097
Fri Aug 18 2023,SPX230818C04050000,241.4,0,247.5,248.5,0,0.1917,0.6228,0.0008,5487,4050.00,SPX230818P04050000,132.37,-5.73,130.3,131,5,0.1918,-0.3783,0.0008,1401
Fri Aug 18 2023,SPX230818C04060000,235.7,0,240.6,241.6,0,0.1904,0.615,0.0008,73,4060.00,SPX230818P04060000,149.3,0,133.2,133.9,0,0.1904,-0.386,0.0008,14
Fri Aug 18 2023,SPX230818C04070000,215.09,0,233.8,234.8,0,0.1891,0.6071,0.0008,75,4070.00,SPX230818P04070000,206.74,0,136.2,137,0,0.189,-0.3939,0.0008,151
Fri Aug 18 2023,SPX230818C04075000,244.26,0,230.4,231.4,0,0.1884,0.6031,0.0008,755,4075.00,SPX230818P04075000,148.29,0,137.8,138.5,0,0.1884,-0.3979,0.0008,659
Fri Aug 18 2023,SPX230818C04080000,231.74,10.09,227,228,18,0.1877,0.5991,0.0008,118,4080.00,SPX230818P04080000,137.52,-9.88,139.3,140,2,0.1877,-0.4019,0.0008,88
Fri Aug 18 2023,SPX230818C04090000,216.62,1.52,220.4,221.4,28,0.1864,0.591,0.0008,87,4090.00,SPX230818P04090000,145.9,-4.75,142.5,143.2,10,0.1864,-0.41,0.0008,88
Fri Aug 18 2023,SPX230818C04100000,217.3,8.7,213.8,214.8,80,0.1851,0.5827,0.0009,1938,4100.00,SPX230818P04100000,153.4,0,145.7,146.4,0,0.1851,-0.4183,0.0009,3877
Fri Aug 18 2023,SPX230818C04110000,210.7,8.5,207.3,208.3,4,0.1838,0.5743,0.0009,33,4110.00,SPX230818P04110000,164.65,0,149,149.7,0,0.1838,-0.4267,0.0009,42
Fri Aug 18 2023,SPX230818C04120000,199.09,3.24,200.8,201.8,2,0.1824,0.5658,0.0009,178,4120.00,SPX230818P04120000,159.9,0,152.4,153.1,0,0.1824,-0.4352,0.0009,16
Fri Aug 18 2023,SPX230818C04125000,192.48,0,197.6,198.6,0,0.1818,0.5615,0.0009,1779,4125.00,SPX230818P04125000,162.22,0,154.1,154.8,0,0.1818,-0.4395,0.0009,829
Fri Aug 18 2023,SPX230818C04130000,137.26,0,194.5,195.5,0,0.1811,0.5572,0.0009,62,4130.00,SPX230818P04130000,157.4,-7,155.8,156.6,71,0.1811,-0.4438,0.0009,3
Fri Aug 18 2023,SPX230818C04140000,173.66,0,188.2,189.2,0,0.1798,0.5484,0.0009,51,4140.00,SPX230818P04140000,163.67,-4.38,159.4,160.1,2,0.1797,-0.4526,0.0009,3
Fri Aug 18 2023,SPX230818C04150000,182.01,4.71,182,183,1,0.1785,0.5394,0.0009,1561,4150.00,SPX230818P04150000,168.1,-3.7,163,163.7,50,0.1784,-0.4616,0.0009,1080
Fri Aug 18 2023,SPX230818C04160000,179.16,7.86,175.9,176.8,55,0.1772,0.5304,0.0009,168,4160.00,SPX230818P04160000,164.14,-11.46,166.7,167.5,55,0.1771,-0.4706,0.0009,128
Fri Aug 18 2023,SPX230818C04170000,174.07,8.67,170,170.7,55,0.1758,0.5212,0.0009,315,4170.00,SPX230818P04170000,167.68,-11.82,170.5,171.3,56,0.1758,-0.4798,0.0009,243
Fri Aug 18 2023,SPX230818C04175000,170.32,7.82,167,167.8,55,0.1752,0.5166,0.0009,1160,4175.00,SPX230818P04175000,170.23,-11.32,172.3,173.3,55,0.1752,-0.4844,0.0009,192
Fri Aug 18 2023,SPX230818C04180000,167.3,7.7,164,164.8,55,0.1745,0.5119,0.0009,168,4180.00,SPX230818P04180000,171.9,-11.65,174.3,175.3,55,0.1745,-0.4891,0.0009,166
Fri Aug 18 2023,SPX230818C04190000,160.67,6.82,158.2,159,110,0.1732,0.5025,0.0009,288,4190.00,SPX230818P04190000,177.08,-10.57,178.3,179.3,110,0.1732,-0.4985,0.0009,279
Fri Aug 18 2023,SPX230818C04200000,154.66,6.46,152.5,153.2,59,0.1719,0.4929,0.001,2761,4200.00,SPX230818P04200000,179.22,-12.63,182.4,183.3,655,0.1719,-0.5081,0.001,792
Fri Aug 18 2023,SPX230818C04210000,133.97,0,146.8,147.6,0,0.1706,0.4833,0.001,93,4210.00,SPX230818P04210000,338.32,0,186.6,187.5,0,0.1706,-0.5177,0.001,4
Fri Aug 18 2023,SPX230818C04220000,130.6,0,141.3,142.1,0,0.1693,0.4735,0.001,184,4220.00,SPX230818P04220000,292.97,0,190.8,191.8,0,0.1693,-0.5275,0.001,1
Fri Aug 18 2023,SPX230818C04225000,128,0,138.6,139.3,0,0.1687,0.4685,0.001,1231,4225.00,SPX230818P04225000,220.63,0,193,194,0,0.1687,-0.5325,0.001,277
Fri Aug 18 2023,SPX230818C04230000,129.76,0,135.9,136.6,0,0.168,0.4636,0.001,81,4230.00,SPX230818P04230000,257.72,0,195.2,196.2,0,0.1681,-0.5374,0.001,1
Fri Aug 18 2023,SPX230818C04240000,129.61,0,130.5,131.3,0,0.1668,0.4536,0.001,21,4240.00,SPX230818P04240000,265.46,0,199.7,200.7,0,0.1668,-0.5474,0.001,1
Fri Aug 18 2023,SPX230818C04250000,123.6,1.95,125.3,125.9,400,0.1655,0.4435,0.001,3317,4250.00,SPX230818P04250000,224.67,0,204.3,205.3,0,0.1655,-0.5576,0.001,805
Fri Aug 18 2023,SPX230818C04260000,118.89,0,120.2,120.9,0,0.1643,0.4333,0.001,116,4260.00,SPX230818P04260000,308.43,0,209,210,0,0.1643,-0.5678,0.001,2
Fri Aug 18 2023,SPX230818C04270000,104.18,0,115.2,115.9,0,0.163,0.423,0.001,39,4270.00,SPX230818P04270000,372.07,0,213.8,214.8,0,0.163,-0.578,0.001,4
Fri Aug 18 2023,SPX230818C04275000,99.91,0,112.7,113.4,0,0.1624,0.4178,0.001,2986,4275.00,SPX230818P04275000,309.81,0,216.2,217.3,0,0.1625,-0.5832,0.001,161
Fri Aug 18 2023,SPX230818C04280000,107.35,0.4,110.3,111,16,0.1618,0.4126,0.001,89,4280.00,SPX230818P04280000,238.27,0,218.7,219.7,0,0.1618,-0.5884,0.001,8
Fri Aug 18 2023,SPX230818C04290000,101,0,105.5,106.2,0,0.1606,0.4022,0.001,246,4290.00,SPX230818P04290000,255.07,0,223.8,224.8,0,0.1606,-0.5988,0.001,3
Fri Aug 18 2023,SPX230818C04300000,100.42,2.62,100.8,101.5,1,0.1593,0.3917,0.001,4587,4300.00,SPX230818P04300000,329.43,0,228.9,230,0,0.1594,-0.6093,0.001,688
Fri Aug 18 2023,SPX230818C04310000,90.9,0,96.3,97,0,0.1582,0.3812,0.001,104,4310.00,SPX230818P04310000,381.76,0,234.2,235.2,0,0.1582,-0.6198,0.001,1
Fri Aug 18 2023,SPX230818C04320000,91.7,0,91.9,92.6,0,0.157,0.3707,0.001,98,4320.00,SPX230818P04320000,0,0,239.6,240.6,0,0.1571,-0.6303,0.001,0
Fri Aug 18 2023,SPX230818C04325000,88.55,1.65,89.7,90.4,11,0.1564,0.3654,0.001,3606,4325.00,SPX230818P04325000,270.17,0,242.3,243.4,0,0.1564,-0.6356,0.001,34
Fri Aug 18 2023,SPX230818C04330000,100.54,0,87.6,88.3,0,0.1559,0.3601,0.001,42,4330.00,SPX230818P04330000,263.03,0,245.1,246.1,0,0.1559,-0.6409,0.001,4
Fri Aug 18 2023,SPX230818C04340000,84.3,0,83.4,84.1,0,0.1547,0.3496,0.001,57,4340.00,SPX230818P04340000,249.64,0,250.7,251.8,0,0.1547,-0.6514,0.001,2
Fri Aug 18 2023,SPX230818C04350000,76.51,0,79.4,80,0,0.1536,0.3391,0.001,1206,4350.00,SPX230818P04350000,280.67,0,256.5,257.6,0,0.1536,-0.6619,0.001,153
Fri Aug 18 2023,SPX230818C04360000,0,0,75.4,76.1,0,0.1524,0.3286,0.001,0,4360.00,SPX230818P04360000,0,0,262.4,263.5,0,0.1525,-0.6724,0.001,0
Fri Aug 18 2023,SPX230818C04370000,70.8,0,71.6,72.3,0,0.1514,0.3181,0.001,12,4370.00,SPX230818P04370000,0,0,268.5,269.5,0,0.1514,-0.6829,0.001,0
Fri Aug 18 2023,SPX230818C04375000,70.54,2.99,69.8,70.5,1,0.1509,0.3129,0.001,908,4375.00,SPX230818P04375000,306.47,0,271.5,272.6,0,0.1509,-0.6881,0.001,147
Fri Aug 18 2023,SPX230818C04380000,68.35,0,68,68.6,0,0.1504,0.3078,0.001,15,4380.00,SPX230818P04380000,0,0,274.6,275.7,0,0.1504,-0.6932,0.001,0
Fri Aug 18 2023,SPX230818C04390000,0,0,64.5,65.1,0,0.1493,0.2975,0.001,0,4390.00,SPX230818P04390000,0,0,280.9,281.9,0,0.1493,-0.7035,0.001,0
Fri Aug 18 2023,SPX230818C04400000,62.18,3.08,61.1,61.7,128,0.1483,0.2873,0.0009,6095,4400.00,SPX230818P04400000,291.38,-7.62,287.3,288.4,2,0.1483,-0.7137,0.0009,246
Fri Aug 18 2023,SPX230818C04410000,60.79,0,57.8,58.4,0,0.1473,0.2772,0.0009,10,4410.00,SPX230818P04410000,0,0,293.9,294.9,0,0.1473,-0.7238,0.0009,0
Fri Aug 18 2023,SPX230818C04420000,0,0,54.6,55.3,0,0.1464,0.2672,0.0009,0,4420.00,SPX230818P04420000,0,0,300.5,301.6,0,0.1464,-0.7338,0.0009,0
Fri Aug 18 2023,SPX230818C04425000,53.17,0,53.1,53.7,0,0.1459,0.2622,0.0009,1528,4425.00,SPX230818P04425000,362.91,0,303.9,305,0,0.1459,-0.7388,0.0009,14
Fri Aug 18 2023,SPX230818C04430000,0,0,51.6,52.2,0,0.1455,0.2573,0.0009,0,4430.00,SPX230818P04430000,0,0,307.3,308.4,0,0.1454,-0.7437,0.0009,0
Fri Aug 18 2023,SPX230818C04450000,46.53,2.13,46,46.5,19,0.1436,0.238,0.0009,2378,4450.00,SPX230818P04450000,408.18,0,319.8,323.5,0,0.1434,-0.763,0.0009,11
Fri Aug 18 2023,SPX230818C04475000,40.76,2.56,39.5,40.1,552,0.1415,0.2148,0.0008,1940,4475.00,SPX230818P04475000,389.82,0,337.8,341.7,0,0.1413,-0.7862,0.0008,4
Fri Aug 18 2023,SPX230818C04500000,34.41,1.71,33.9,34.4,27,0.1397,0.1927,0.0008,3022,4500.00,SPX230818P04500000,398.35,0,356.6,360.6,0,0.1393,-0.8083,0.0008,457
Fri Aug 18 2023,SPX230818C04525000,29.9,2,28.9,29.5,2,0.138,0.1719,0.0008,455,4525.00,SPX230818P04525000,0,0,376.1,380.2,0,0.1375,-0.8291,0.0008,377
Fri Aug 18 2023,SPX230818C04550000,23.41,-0.34,24.6,25.1,1,0.1365,0.1525,0.0007,1618,4550.00,SPX230818P04550000,0,0,396.2,400.5,0,0.136,-0.8485,0.0007,39
Fri Aug 18 2023,SPX230818C04575000,21.3,1.15,20.8,21.3,8,0.1351,0.1346,0.0006,1157,4575.00,SPX230818P04575000,0,0,417,421.3,0,0.1346,-0.8664,0.0006,10
Fri Aug 18 2023,SPX230818C04600000,17.8,0.8,17.6,18.1,1,0.1341,0.1182,0.0006,3721,4600.00,SPX230818P04600000,0,0,438.3,442.7,0,0.1335,-0.8828,0.0006,1
Fri Aug 18 2023,SPX230818C04625000,14.63,0,14.9,15.4,0,0.1332,0.1034,0.0006,200,4625.00,SPX230818P04625000,446.78,0,460,464.6,0,0.1325,-0.8976,0.0006,2
Fri Aug 18 2023,SPX230818C04650000,11.86,-0.29,12.6,13,1,0.1325,0.0901,0.0005,1582,4650.00,SPX230818P04650000,0,0,482.2,486.9,0,0.1317,-0.9109,0.0005,2
Fri Aug 18 2023,SPX230818C04675000,13.9,0,10.6,11.1,0,0.132,0.0784,0.0005,582,4675.00,SPX230818P04675000,0,0,504.8,509.5,0,0.1311,-0.9226,0.0005,9
Fri Aug 18 2023,SPX230818C04700000,9.22,0.57,9,9.4,144,0.1316,0.0681,0.0004,4960,4700.00,SPX230818P04700000,0,0,527.7,532.4,0,0.1306,-0.9329,0.0004,7
Fri Aug 18 2023,SPX230818C04725000,10.17,0,7.6,8,0,0.1314,0.0592,0.0004,146,4725.00,SPX230818P04725000,0,0,550.8,555.7,0,0.1304,-0.9418,0.0004,2
Fri Aug 18 2023,SPX230818C04750000,6.63,0.38,6.4,6.8,169,0.1312,0.0514,0.0003,2441,4750.00,SPX230818P04750000,670.1,0,574.2,579.1,0,0.1303,-0.9496,0.0003,3
Fri Aug 18 2023,SPX230818C04775000,5.25,0,5.5,5.8,0,0.1314,0.0448,0.0003,118,4775.00,SPX230818P04775000,0,0,597.8,602.7,0,0.1304,-0.9562,0.0003,1
Fri Aug 18 2023,SPX230818C04800000,4.3,-0.25,4.7,5,100,0.1317,0.0391,0.0003,3806,4800.00,SPX230818P04800000,641.88,0,621.5,626.4,0,0.1302,-0.9619,0.0003,6
Fri Aug 18 2023,SPX230818C04825000,3.68,0,4,4.3,0,0.132,0.0342,0.0002,434,4825.00,SPX230818P04825000,0,0,645.4,650.3,0,0.1306,-0.9668,0.0002,0
Fri Aug 18 2023,SPX230818C04850000,4.85,0,3.4,3.7,0,0.1323,0.03,0.0002,294,4850.00,SPX230818P04850000,0,0,669.4,674.3,0,0.131,-0.971,0.0002,0
Fri Aug 18 2023,SPX230818C04875000,4.25,0,2.95,3.2,0,0.1329,0.0264,0.0002,226,4875.00,SPX230818P04875000,0,0,693.4,698.4,0,0.1312,-0.9746,0.0002,0
Fri Aug 18 2023,SPX230818C04900000,2.9,0,2.55,2.8,0,0.1336,0.0233,0.0002,1871,4900.00,SPX230818P04900000,0,0,717.6,722.5,0,0.1316,-0.9777,0.0002,3
Fri Aug 18 2023,SPX230818C04925000,2.85,0,2.2,2.45,0,0.1342,0.0206,0.0001,167,4925.00,SPX230818P04925000,0,0,741.8,746.8,0,0.1324,-0.9804,0.0001,0
Fri Aug 18 2023,SPX230818C04950000,2.5,0,1.9,2.15,0,0.135,0.0182,0.0001,169,4950.00,SPX230818P04950000,0,0,766,771,0,0.1323,-0.9828,0.0001,1
Fri Aug 18 2023,SPX230818C05000000,1.4,-0.025,1.45,1.6,1,0.1363,0.0144,0.0001,3306,5000.00,SPX230818P05000000,819.62,-10.88,814.7,819.7,1,0.134,-0.9866,0.0001,8
Fri Aug 18 2023,SPX230818C05050000,1.1,0,1.1,1.3,3,0.1383,0.0114,0.0001,114,5050.00,SPX230818P05050000,0,0,863.4,868.4,0,0.134,-0.9896,0.0001,0
Fri Aug 18 2023,SPX230818C05100000,0.85,-0.05,0.85,1,2,0.14,0.0091,0.0001,351,5100.00,SPX230818P05100000,0,0,912.2,917.3,0,0.1347,-0.9919,0.0001,0
Fri Aug 18 2023,SPX230818C05150000,0.65,-0.05,0.65,0.8,1,0.1418,0.0073,0.0001,187,5150.00,SPX230818P05150000,0,0,961.1,966.2,0,0.1346,-0.9937,0.0001,0
Fri Aug 18 2023,SPX230818C05200000,0.5,0,0.5,0.7,0,0.1445,0.0059,0,595,5200.00,SPX230818P05200000,0,0,1010.1,1015.1,0,0.1338,-0.9951,0,0
Fri Aug 18 2023,SPX230818C05300000,0.25,0,0.3,0.5,0,0.1491,0.004,0,466,5300.00,SPX230818P05300000,0,0,1108.1,1113.1,0,0.1246,-0.997,0,0
Fri Aug 18 2023,SPX230818C05400000,0.2,-0.075,0.2,0.35,50,0.1537,0.0028,0,375,5400.00,SPX230818P05400000,0,0,1206.2,1211.2,0,0,-0.9982,0,1
Fri Aug 18 2023,SPX230818C05500000,0.2,0,0.15,0.3,8,0.1606,0.0021,0,1809,5500.00,SPX230818P05500000,1254.45,0,1304.3,1309.3,0,0,-0.9989,0,1
Fri Aug 18 2023,SPX230818C05600000,0.15,0,0.1,0.2,0,0.1641,0.0016,0,130,5600.00,SPX230818P05600000,1351.7,0,1402.4,1407.5,0,0,-0.9994,0,2
Fri Aug 18 2023,SPX230818C05800000,0.1,0,0.05,0.15,0,0.1759,0.0011,0,94,5800.00,SPX230818P05800000,0,0,1598.8,1603.9,0,0,-0.9999,0,0
Fri Aug 18 2023,SPX230818C06000000,0.12,0,0,0.1,0,0.1828,0.0008,0,266,6000.00,SPX230818P06000000,0,0,1795.2,1800.2,0,0,-1,0,10
Fri Aug 18 2023,SPX230818C06200000,0.1,0,0,0.1,0,0.1978,0.0006,0,140,6200.00,SPX230818P06200000,0,0,1991.6,1996.7,0,0,-1,0,0
Fri Aug 18 2023,SPX230818C06400000,0,0,0,0.1,0,0.2123,0.0005,0,31,6400.00,SPX230818P06400000,0,0,2188,2193.1,0,0,-1,0,0
Fri Aug 18 2023,SPX230818C06600000,0.1,0,0,0.1,0,0.2262,0.0004,0,20,6600.00,SPX230818P06600000,2397.32,0,2384.4,2389.5,0,0,-1,0,27
